Mean data for UKR  Province= 10: Khmel'nyts'kyy,  from 1981 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_201301.txt<br><tt><pre>year,week,, provinceID, SMN,SMT,VCI,TCI,VHI
2017 31  0.640,295.40, 78.58, 36.19, 57.39
2017 32  0.624,295.37, 75.31, 36.97, 56.14
2017 33  0.604,294.87, 70.76, 41.75, 56.26
2017 34  0.577,293.85, 65.01, 48.46, 56.73
2017 35  0.552,293.09, 62.42, 48.91, 55.66
2017 36  0.520,291.85, 60.02, 49.50, 54.76
2017 37  0.486,289.81, 56.34, 55.33, 55.83
2017 38  0.457,288.23, 53.15, 57.33, 55.24
2017 39  0.433,287.08, 50.65, 56.76, 53.70
2017 40  0.401,285.41, 44.47, 60.92, 52.70
2017 41  0.372,283.40, 40.11, 64.26, 52.18
2017 42  0.338,281.13, 36.83, 66.24, 51.54
2017 43  0.314,279.43, 39.70, 59.61, 49.66
2017 44  0.290,277.37, 41.82, 52.32, 47.07
2017 45  0.267,275.69, 48.64, 44.87, 46.76
2017 46  0.247,274.05, 50.03, 42.05, 46.04
2017 47  0.227,272.21, 52.73, 40.92, 46.82
2017 48  0.207,270.44, 53.29, 43.17, 48.23
2017 49  0.183,268.18, 51.65, 51.54, 51.59
2017 50  0.174,267.27, 52.35, 49.20, 50.77
2017 51  0.178,267.45, 58.22, 39.18, 48.70
2017 52  0.179,267.26, 61.25, 36.71, 48.98
2018 01  0.178,267.50, 62.64, 36.67, 49.65
2018 02  0.175,267.07, 63.15, 43.11, 53.13
2018 03  0.170,266.94, 64.14, 45.75, 54.95
2018 04  0.161,266.39, 61.38, 49.43, 55.41
2018 05  0.147,265.61, 52.48, 54.22, 53.35
2018 06  0.133,264.71, 43.14, 58.74, 50.94
2018 07  0.123,263.86, 37.65, 62.31, 49.98
2018 08  0.118,263.07, 35.34, 69.33, 52.34
2018 09  0.115,262.42, 34.10, 77.76, 55.93
</pre></tt>
