Mean data for UKR  Province= 11: Kiev,  from 1981 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_201301.txt<br><tt><pre>year,week,, provinceID, SMN,SMT,VCI,TCI,VHI
2015 52  0.180,267.51, 52.61, 35.29, 43.95
2016 01  0.172,266.11, 53.14, 37.18, 45.16
2016 02  0.162,265.08, 49.50, 44.27, 46.89
2016 03  0.160,265.33, 50.03, 47.30, 48.66
2016 04  0.160,266.43, 53.36, 44.13, 48.74
2016 05  0.166,268.19, 55.50, 37.20, 46.34
2016 06  0.173,269.87, 55.28, 32.05, 43.66
2016 07  0.182,271.55, 54.97, 26.31, 40.63
2016 08  0.192,273.11, 55.87, 22.23, 39.04
2016 09  0.198,274.33, 55.69, 22.28, 38.97
2016 10  0.208,275.76, 54.38, 24.04, 39.19
2016 11  0.261,279.76, 65.74, 16.57, 41.13
2016 12  0.286,282.42, 67.47, 15.22, 41.33
2016 13  0.311,284.86, 69.00, 13.72, 41.36
2016 14  0.337,287.09, 69.11, 11.62, 40.37
2016 15  0.371,289.10, 70.09, 12.22, 41.16
2016 16  0.412,290.78, 70.98, 15.70, 43.34
2016 17  0.446,291.55, 68.77, 25.26, 47.02
2016 18  0.471,291.65, 63.21, 40.89, 52.05
2016 19  0.498,292.21, 58.64, 48.16, 53.40
2016 20  0.525,292.73, 55.24, 53.28, 54.26
2016 21  0.549,292.94, 54.02, 57.36, 55.69
2016 22  0.574,293.30, 55.20, 56.64, 55.92
2016 23  0.598,293.84, 60.41, 51.72, 56.07
2016 24  0.618,294.40, 67.04, 47.21, 57.13
2016 25  0.633,294.97, 72.55, 43.02, 57.79
2016 26  0.640,295.21, 73.21, 40.27, 56.74
2016 27  0.644,295.76, 74.71, 35.90, 55.31
2016 28  0.646,296.39, 77.35, 31.95, 54.65
2016 29  0.641,296.70, 78.21, 32.22, 55.22
2016 30  0.630,296.84, 77.45, 34.54, 56.00
2016 31  0.618,296.98, 75.35, 32.98, 54.17
2016 32  0.603,297.03, 72.46, 29.48, 50.97
2016 33  0.586,296.95, 68.82, 24.13, 46.48
2016 34  0.564,296.49, 64.15, 20.31, 42.23
2016 35  0.541,295.87, 60.98, 16.52, 38.75
2016 36  0.518,295.01, 59.81, 13.62, 36.71
2016 37  0.484,293.26, 57.35, 18.25, 37.80
2016 38  0.450,291.04, 53.09, 27.57, 40.33
2016 39  0.409,287.99, 44.40, 46.65, 45.52
2016 40  0.371,285.07, 35.31, 66.19, 50.75
2016 41  0.338,282.35, 27.82, 78.08, 52.95
2016 42  0.304,279.39, 20.93, 88.78, 54.86
2016 43  0.273,276.90, 17.90, 88.75, 53.33
2016 44  0.247,274.80, 18.39, 82.70, 50.55
2016 45  0.220,272.58, 17.13, 77.74, 47.43
2016 46  0.196,270.38, 16.62, 75.08, 45.85
2016 47  0.175,267.94, 18.16, 72.67, 45.40
2016 48  0.164,266.40, 24.83, 67.06, 45.94
2016 49  0.161,265.76, 30.33, 61.25, 45.78
2016 50  0.154,264.97, 33.35, 62.27, 47.80
2016 51  0.149,264.64, 35.62, 58.29, 46.95
2016 52  0.144,264.36, 36.55, 52.42, 44.48
2017 01  0.141,264.67, 37.44, 45.44, 41.44
2017 02  0.140,264.76, 37.54, 46.44, 41.99
2017 03  0.137,264.54, 38.22, 51.92, 45.06
2017 04  0.137,264.82, 41.12, 53.32, 47.22
2017 05  0.141,265.86, 43.40, 49.31, 46.35
2017 06  0.148,267.50, 44.49, 43.50, 43.99
2017 07  0.159,269.82, 45.74, 34.28, 40.00
2017 08  0.176,272.49, 49.53, 24.84, 37.18
2017 09  0.197,275.17, 55.00, 18.71, 36.84
2017 10  0.221,278.03, 58.57, 14.89, 36.71
2017 11  0.248,280.85, 61.21, 11.81, 36.49
2017 12  0.277,283.40, 64.58, 11.36, 37.96
2017 13  0.307,285.78, 67.82, 10.06, 38.94
2017 14  0.338,287.79, 69.80,  9.14, 39.47
2017 15  0.370,289.49, 70.28, 11.87, 41.07
2017 16  0.400,290.98, 67.80, 17.10, 42.45
2017 17  0.429,291.84, 64.02, 26.23, 45.13
2017 18  0.462,292.99, 60.84, 31.80, 46.32
2017 19  0.494,294.22, 58.00, 32.08, 45.04
2017 20  0.521,295.09, 54.73, 33.29, 44.01
2017 21  0.542,295.49, 52.08, 34.84, 43.46
2017 22  0.560,295.67, 49.65, 35.66, 42.66
2017 23  0.576,296.20, 49.93, 31.05, 40.49
2017 24  0.593,296.76, 54.01, 26.33, 40.17
2017 25  0.604,296.74, 57.56, 26.57, 42.06
2017 26  0.610,296.67, 59.15, 26.00, 42.57
2017 27  0.613,296.74, 60.95, 26.31, 43.63
2017 28  0.613,296.54, 63.20, 31.08, 47.14
2017 29  0.608,296.18, 64.95, 38.13, 51.54
2017 30  0.602,296.15, 66.82, 41.85, 54.34
2017 31  0.599,296.48, 68.13, 38.54, 53.34
2017 32  0.589,296.39, 66.27, 36.56, 51.42
2017 33  0.567,295.47, 60.59, 40.49, 50.54
2017 34  0.540,294.44, 53.95, 44.25, 49.10
2017 35  0.519,293.86, 52.11, 40.87, 46.49
2017 36  0.498,292.80, 52.36, 39.91, 46.14
2017 37  0.473,290.87, 52.81, 46.53, 49.67
2017 38  0.445,288.99, 51.05, 52.24, 51.64
2017 39  0.414,287.21, 47.40, 55.74, 51.57
2017 40  0.375,284.61, 39.37, 70.01, 54.69
2017 41  0.335,281.64, 30.03, 81.14, 55.59
2017 42  0.296,278.86, 22.39, 85.44, 53.92
2017 43  0.260,276.68, 20.74, 82.19, 51.46
2017 44  0.234,274.58, 16.68, 78.14, 47.41
2017 45  0.212,272.94, 17.10, 69.86, 43.48
2017 46  0.187,270.98, 16.35, 65.91, 41.13
2017 47  0.175,269.47, 20.84, 58.90, 39.86
2017 48  0.168,268.22, 28.04, 55.06, 41.54
2017 49  0.151,266.21, 28.21, 57.00, 42.59
2017 50  0.145,265.57, 30.61, 57.64, 44.12
2017 51  0.147,266.09, 35.80, 48.85, 42.31
2017 52  0.154,266.35, 41.82, 40.46, 41.14
2018 01  0.161,266.67, 48.71, 33.96, 41.33
2018 02  0.163,266.04, 50.41, 38.84, 44.63
2018 03  0.162,265.64, 51.63, 45.62, 48.62
2018 04  0.158,265.06, 52.90, 52.48, 52.69
2018 05  0.148,264.15, 48.45, 58.81, 53.62
2018 06  0.138,263.17, 41.68, 64.95, 53.31
2018 07  0.131,262.22, 35.93, 69.87, 52.89
2018 08  0.127,261.26, 32.43, 74.61, 53.51
2018 09  0.125,260.63, 30.46, 78.68, 54.55
</pre></tt>
