Mean data for UKR  Province= 26: Zaporizhzhya,  from 1981 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_201301.txt<br><tt><pre>year,week,, provinceID, SMN,SMT,VCI,TCI,VHI
2016 39  0.310,293.64, 33.99, 48.98, 41.49
2016 40  0.303,290.74, 37.82, 58.63, 48.22
2016 41  0.297,287.98, 41.79, 63.47, 52.63
2016 42  0.289,285.69, 44.06, 58.83, 51.44
2016 43  0.281,283.66, 45.34, 49.26, 47.27
2016 44  0.269,281.64, 45.00, 38.45, 41.70
2016 45  0.253,279.19, 53.10, 36.05, 44.57
2016 46  0.237,276.96, 53.26, 39.37, 46.31
2016 47  0.222,274.62, 53.68, 43.65, 48.66
2016 48  0.202,271.98, 51.68, 46.59, 49.14
2016 49  0.182,269.83, 49.23, 45.97, 47.60
2016 50  0.161,268.14, 46.96, 47.54, 47.25
2016 51  0.143,266.96, 44.84, 48.53, 46.69
2016 52  0.130,266.18, 42.47, 50.97, 46.71
2017 01  0.122,265.67, 42.81, 54.00, 48.39
2017 02  0.115,265.50, 42.56, 55.45, 49.00
2017 03  0.112,265.82, 43.45, 51.82, 47.64
2017 04  0.114,266.63, 44.53, 40.01, 42.27
2017 05  0.119,267.98, 45.35, 37.77, 41.56
2017 06  0.129,269.87, 46.05, 34.23, 40.14
2017 07  0.144,272.54, 46.80, 29.47, 38.14
2017 08  0.167,276.04, 50.64, 22.00, 36.32
2017 09  0.195,279.90, 55.26, 14.87, 35.07
2017 10  0.220,282.95, 57.43, 12.02, 34.72
2017 11  0.249,286.00, 60.33, 10.11, 35.21
2017 12  0.281,288.64, 64.09,  8.73, 36.39
2017 13  0.316,290.94, 67.87,  9.11, 38.49
2017 14  0.348,292.55, 69.77, 10.31, 40.04
2017 15  0.385,294.11, 71.85, 11.53, 41.69
2017 16  0.425,295.46, 73.77, 14.70, 44.23
2017 17  0.463,295.99, 74.71, 22.96, 48.83
2017 18  0.496,296.55, 75.18, 33.88, 54.53
2017 19  0.526,297.22, 75.11, 42.01, 58.56
2017 20  0.546,297.54, 74.45, 46.02, 60.24
2017 21  0.559,297.68, 74.39, 52.37, 63.38
2017 22  0.562,297.59, 72.95, 59.18, 66.06
2017 23  0.558,298.08, 72.00, 57.88, 64.94
2017 24  0.548,298.94, 70.14, 53.77, 61.96
2017 25  0.534,299.08, 65.40, 57.51, 61.46
2017 26  0.518,299.19, 59.13, 60.06, 59.60
2017 27  0.503,299.68, 54.75, 58.06, 56.41
2017 28  0.488,300.25, 52.63, 53.42, 53.02
2017 29  0.472,300.99, 50.88, 47.31, 49.09
2017 30  0.451,301.88, 47.90, 40.34, 44.10
2017 31  0.426,302.97, 44.35, 32.09, 38.21
2017 32  0.399,303.75, 38.93, 24.70, 31.81
2017 33  0.370,303.85, 31.84, 22.78, 27.31
2017 34  0.344,303.64, 25.35, 23.04, 24.20
2017 35  0.323,303.24, 20.87, 20.89, 20.87
2017 36  0.303,302.11, 18.39, 18.67, 18.54
2017 37  0.288,300.30, 17.50, 19.66, 18.59
2017 38  0.275,298.20, 17.77, 23.98, 20.88
2017 39  0.260,295.38, 18.81, 34.14, 26.48
2017 40  0.246,292.53, 21.58, 43.32, 32.45
2017 41  0.228,289.17, 23.50, 53.31, 38.40
2017 42  0.213,285.66, 25.45, 58.34, 41.89
2017 43  0.198,282.42, 26.98, 58.95, 42.93
2017 44  0.193,279.99, 28.39, 48.65, 38.46
2017 45  0.193,277.84, 35.33, 44.38, 39.85
2017 46  0.197,276.49, 40.39, 41.88, 41.14
2017 47  0.198,275.27, 45.07, 38.56, 41.81
2017 48  0.197,274.36, 47.96, 31.52, 39.74
2017 49  0.187,272.84, 50.22, 25.46, 37.83
2017 50  0.181,272.12, 50.98, 25.59, 38.28
2017 51  0.176,271.32, 53.66, 24.73, 39.20
2017 52  0.173,270.61, 55.69, 25.84, 40.77
2018 01  0.172,271.09, 60.02, 22.20, 41.11
2018 02  0.164,270.66, 60.72, 23.83, 42.28
2018 03  0.158,270.48, 60.84, 24.74, 42.79
2018 04  0.154,270.41, 59.87, 22.51, 41.19
2018 05  0.149,270.21, 56.50, 27.67, 42.09
2018 06  0.151,270.45, 53.46, 31.53, 42.49
2018 07  0.156,270.57, 50.26, 37.15, 43.70
2018 08  0.163,270.44, 48.79, 43.15, 45.97
2018 09  0.155,269.37, 43.18, 53.54, 48.36
</pre></tt>
