Mean data for UKR  Province= 18: Poltava,  from 1981 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_201301.txt<br><tt><pre>year,week,, provinceID, SMN,SMT,VCI,TCI,VHI
2016 32  0.630,296.63, 86.22, 52.63, 69.43
2016 33  0.611,296.52, 85.03, 49.85, 67.44
2016 34  0.583,295.93, 81.61, 48.31, 64.96
2016 35  0.554,295.39, 77.99, 43.59, 60.79
2016 36  0.525,295.00, 74.53, 33.76, 54.15
2016 37  0.489,293.90, 68.32, 30.75, 49.54
2016 38  0.450,292.40, 60.50, 33.36, 46.93
2016 39  0.409,290.17, 52.34, 39.47, 45.91
2016 40  0.371,287.48, 46.95, 48.08, 47.52
2016 41  0.337,284.66, 45.18, 56.39, 50.80
2016 42  0.302,281.90, 43.90, 63.93, 53.93
2016 43  0.271,279.54, 43.22, 60.69, 51.96
2016 44  0.246,277.52, 42.68, 51.12, 46.88
2016 45  0.220,275.16, 46.92, 49.93, 48.43
2016 46  0.196,272.69, 44.19, 53.46, 48.82
2016 47  0.169,269.56, 39.06, 63.63, 51.33
2016 48  0.151,267.16, 37.00, 69.95, 53.48
2016 49  0.143,265.62, 36.78, 70.40, 53.59
2016 50  0.129,263.97, 33.00, 70.18, 51.59
2016 51  0.119,262.63, 32.61, 71.39, 52.00
2016 52  0.111,261.83, 34.35, 71.87, 53.11
2017 01  0.105,261.80, 38.91, 69.84, 54.37
2017 02  0.102,261.76, 39.67, 66.90, 53.28
2017 03  0.099,261.54, 39.36, 68.84, 54.10
2017 04  0.097,261.71, 40.16, 69.34, 54.75
2017 05  0.098,262.57, 40.51, 65.33, 52.92
2017 06  0.102,264.19, 40.23, 56.51, 48.37
2017 07  0.112,266.78, 39.72, 45.51, 42.61
2017 08  0.128,270.22, 42.49, 33.50, 37.99
2017 09  0.151,274.41, 48.18, 21.29, 34.74
2017 10  0.173,277.99, 51.10, 14.41, 32.76
2017 11  0.198,281.31, 53.51, 10.95, 32.22
2017 12  0.222,283.93, 56.60, 10.49, 33.54
2017 13  0.250,286.86, 59.84,  8.63, 34.23
2017 14  0.276,289.29, 61.47,  7.89, 34.68
2017 15  0.307,291.62, 60.99,  7.08, 34.04
2017 16  0.342,293.84, 60.49,  6.32, 33.41
2017 17  0.376,295.29, 59.41, 10.39, 34.90
2017 18  0.412,296.50, 58.20, 15.57, 36.88
2017 19  0.448,297.53, 55.41, 19.59, 37.49
2017 20  0.480,298.14, 52.07, 22.90, 37.49
2017 21  0.509,298.24, 51.24, 27.09, 39.16
2017 22  0.533,297.88, 49.98, 34.39, 42.19
2017 23  0.556,298.13, 51.67, 33.48, 42.58
2017 24  0.581,298.53, 56.36, 29.85, 43.11
2017 25  0.600,298.35, 62.36, 30.62, 46.49
2017 26  0.614,298.18, 66.88, 32.20, 49.54
2017 27  0.625,298.17, 70.53, 33.37, 51.95
2017 28  0.626,297.84, 71.26, 37.98, 54.62
2017 29  0.625,297.75, 72.54, 40.55, 56.55
2017 30  0.623,298.26, 74.91, 38.31, 56.61
2017 31  0.611,298.58, 74.39, 36.04, 55.21
2017 32  0.591,298.62, 72.17, 33.45, 52.81
2017 33  0.561,298.19, 67.56, 33.52, 50.54
2017 34  0.526,297.50, 61.27, 32.25, 46.76
2017 35  0.491,296.59, 55.65, 30.31, 42.98
2017 36  0.463,295.64, 51.79, 27.21, 39.50
2017 37  0.438,294.10, 49.39, 29.13, 39.26
2017 38  0.408,292.13, 45.46, 36.77, 41.12
2017 39  0.376,289.88, 41.05, 42.94, 42.00
2017 40  0.338,286.98, 36.32, 53.79, 45.06
2017 41  0.287,282.92, 29.12, 72.76, 50.94
2017 42  0.247,279.42, 26.63, 83.13, 54.89
2017 43  0.222,277.63, 26.36, 82.28, 54.32
2017 44  0.196,275.12, 26.86, 68.71, 47.77
2017 45  0.175,272.82, 29.48, 65.88, 47.67
2017 46  0.157,270.41, 28.63, 67.62, 48.11
2017 47  0.142,268.46, 28.08, 68.04, 48.04
2017 48  0.131,266.90, 28.52, 67.62, 48.06
2017 49  0.122,265.51, 29.39, 66.34, 47.87
2017 50  0.117,264.92, 28.15, 62.55, 45.35
2017 51  0.113,264.36, 30.77, 60.65, 45.71
2017 52  0.112,264.11, 35.85, 58.96, 47.40
2018 01  0.112,264.03, 43.13, 57.52, 50.33
2018 02  0.114,264.12, 45.90, 54.55, 50.23
2018 03  0.115,264.22, 47.90, 55.27, 51.58
2018 04  0.117,264.40, 50.30, 57.11, 53.70
2018 05  0.117,264.39, 49.47, 57.74, 53.61
2018 06  0.119,264.61, 46.89, 55.41, 51.15
2018 07  0.121,264.87, 42.78, 53.76, 48.27
2018 08  0.124,265.05, 40.58, 53.54, 47.06
2018 09  0.124,264.94, 38.80, 55.23, 47.01
</pre></tt>
