VHI_Parea data for UKR  Province= 26: Zaporizhzhya,  from 1981 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_VHI_Parea_201301.txt<br><tt><pre>year,week,, provinceID, 0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95,100
2014 49   0.00,  0.14,  0.61,  3.49,  9.94, 15.83, 19.79, 16.49, 12.49,  8.39,  6.17,  3.16,  2.12,  0.94,  0.24,  0.14,  0.00,  0.05,  0.00,  0.00,  0.00
2014 50   0.00,  0.09,  0.80,  3.96,  8.76, 14.88, 18.37, 17.33, 12.44, 10.08,  5.75,  3.82,  2.17,  0.99,  0.38,  0.09,  0.05,  0.05,  0.00,  0.00,  0.00
2014 51   0.00,  0.00,  0.89,  4.00,  8.86, 13.19, 16.11, 16.16, 14.70,  9.70,  7.82,  4.24,  2.31,  1.08,  0.61,  0.14,  0.09,  0.05,  0.05,  0.00,  0.00
2014 52   0.00,  0.00,  0.47,  3.20,  8.39, 11.92, 13.57, 15.50, 14.89, 11.40,  8.48,  5.61,  3.25,  1.70,  1.04,  0.38,  0.09,  0.00,  0.05,  0.05,  0.00
2015 01   0.00,  0.00,  0.28,  2.59,  5.66,  9.38, 11.73, 14.70, 13.05, 14.51, 10.98,  7.16,  4.67,  2.78,  1.46,  0.57,  0.09,  0.19,  0.09,  0.05,  0.05
2015 02   0.00,  0.00,  0.19,  1.98,  4.85,  8.38, 11.02, 14.55, 13.38, 13.14, 12.20,  7.58,  6.08,  3.63,  1.55,  0.71,  0.38,  0.24,  0.00,  0.14,  0.00
2015 03   0.00,  0.00,  0.28,  2.12,  4.15,  9.51, 12.20, 14.51, 13.66, 13.61, 11.78,  7.44,  5.13,  2.97,  1.37,  0.61,  0.52,  0.09,  0.05,  0.00,  0.00
2015 04   0.00,  0.00,  0.61,  2.31,  5.61, 11.49, 15.54, 16.63, 15.45, 12.48, 10.65,  5.23,  2.03,  1.55,  0.19,  0.00,  0.19,  0.00,  0.00,  0.00,  0.05
2015 05   0.00,  0.09,  0.57,  1.98,  5.70, 10.41, 16.53, 16.49, 15.83, 11.87, 11.87,  5.23,  2.40,  0.71,  0.19,  0.05,  0.09,  0.00,  0.00,  0.00,  0.00
2015 06   0.00,  0.00,  0.75,  2.59,  6.12, 11.02, 15.36, 16.86, 15.83, 12.29, 12.72,  4.95,  1.13,  0.28,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2015 07   0.00,  0.14,  0.94,  3.49,  8.34, 12.86, 13.85, 16.44, 14.51, 12.34, 12.44,  3.72,  0.71,  0.14,  0.00,  0.00,  0.05,  0.05,  0.00,  0.00,  0.00
2015 08   0.00,  0.19,  0.89,  4.99,  9.42, 13.05, 13.90, 16.06, 14.79, 10.41, 13.33,  2.45,  0.42,  0.00,  0.00,  0.00,  0.05,  0.00,  0.00,  0.00,  0.05
2015 09   0.00,  0.19,  1.41,  6.83, 11.68, 13.19, 14.41, 14.79, 13.33, 10.65, 12.15,  1.04,  0.24,  0.00,  0.00,  0.05,  0.00,  0.00,  0.00,  0.00,  0.05
