VHI_Parea data for UKR  Province= 21: Sumy,  from 1981 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_VHI_Parea_201301.txt<br><tt><pre>year,week,, provinceID, 0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95,100
2014 07   0.00,  0.00,  0.00,  0.14,  0.23,  1.39,  2.60,  5.35, 11.02, 16.09, 21.29, 18.32, 13.71,  5.90,  2.19,  1.12,  0.51,  0.09,  0.05,  0.00,  0.00
2014 08   0.00,  0.00,  0.00,  0.23,  0.70,  2.70,  6.28, 13.02, 17.48, 17.43, 21.43, 14.27,  4.70,  1.16,  0.37,  0.19,  0.05,  0.00,  0.00,  0.00,  0.00
2014 09   0.00,  0.00,  0.05,  0.09,  1.21,  3.16,  8.14, 15.39, 18.60, 17.57, 27.89,  6.74,  0.93,  0.19,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2014 10   0.00,  0.00,  0.00,  0.19,  1.07,  2.60,  7.35, 12.78, 18.69, 18.22, 34.73,  4.14,  0.19,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2014 11   0.00,  0.00,  0.05,  0.70,  0.70,  2.79,  7.53, 11.85, 18.13, 20.32, 34.87,  2.74,  0.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2014 12   0.00,  0.00,  0.05,  0.42,  0.84,  2.70,  4.88, 10.04, 16.97, 20.55, 35.98,  6.32,  0.98,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2014 13   0.00,  0.00,  0.05,  0.28,  1.21,  2.65,  4.79,  9.39, 14.50, 19.99, 33.33, 10.00,  2.65,  0.88,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2014 14   0.00,  0.00,  0.05,  0.46,  1.63,  2.37,  4.83,  7.81, 11.72, 17.76, 31.80, 13.25,  5.63,  1.77,  0.74,  0.19,  0.00,  0.00,  0.00,  0.00,  0.00
2014 15   0.00,  0.00,  0.05,  0.79,  2.32,  2.74,  5.39,  6.23,  9.48, 15.48, 25.62, 17.34,  9.02,  3.49,  1.63,  0.33,  0.05,  0.05,  0.00,  0.00,  0.00
2014 16   0.00,  0.00,  0.42,  1.26,  2.74,  3.63,  4.65,  6.37,  8.46, 12.88, 22.41, 17.15, 11.02,  5.72,  2.23,  0.74,  0.19,  0.09,  0.05,  0.00,  0.00
2014 17   0.00,  0.00,  0.65,  1.72,  2.79,  4.09,  4.04,  4.79,  6.65,  9.76, 18.22, 16.50, 13.81,  8.18,  5.35,  2.05,  1.02,  0.19,  0.09,  0.09,  0.00
2014 18   0.00,  0.23,  0.70,  1.35,  3.07,  3.63,  4.46,  5.49,  5.72,  8.83, 13.11, 13.67, 14.88,  9.30,  6.97,  4.18,  2.60,  1.12,  0.46,  0.09,  0.14
2014 19   0.05,  0.14,  0.93,  1.49,  2.65,  3.86,  4.70,  5.90,  6.14,  8.93, 12.83, 13.90, 12.83,  9.67,  7.16,  4.28,  2.32,  1.12,  0.70,  0.42,  0.00
2014 20   0.00,  0.19,  0.60,  1.58,  2.14,  4.60,  3.58,  7.07,  6.28,  8.69, 12.18, 12.78, 12.27,  9.90,  7.58,  5.30,  2.74,  1.39,  0.65,  0.37,  0.09
2014 21   0.00,  0.14,  0.46,  0.88,  1.67,  2.60,  3.95,  5.58,  6.65,  8.41, 10.41, 11.53, 12.41, 10.69,  9.34,  6.79,  4.65,  2.19,  1.07,  0.56,  0.00
2014 22   0.00,  0.09,  0.19,  0.46,  1.21,  1.77,  3.39,  4.83,  6.93,  8.55, 10.09, 11.67, 13.44, 11.48, 10.09,  6.56,  5.21,  2.60,  1.07,  0.37,  0.00
2014 23   0.00,  0.00,  0.14,  0.19,  0.60,  1.58,  2.32,  3.63,  5.90,  8.28, 10.41, 13.11, 12.69, 13.39, 10.23,  7.58,  5.44,  2.88,  1.35,  0.23,  0.05
2014 24   0.00,  0.00,  0.00,  0.14,  0.14,  0.93,  1.39,  2.65,  4.88,  6.79,  8.55, 13.90, 14.23, 13.48, 14.04,  9.07,  5.67,  3.02,  0.79,  0.33,  0.00
2014 25   0.00,  0.00,  0.00,  0.00,  0.00,  0.28,  0.70,  1.44,  3.63,  5.90,  8.37, 11.20, 14.55, 17.99, 15.11, 11.02,  6.56,  2.32,  0.84,  0.09,  0.00
2014 26   0.00,  0.00,  0.00,  0.00,  0.09,  0.37,  0.79,  1.35,  2.84,  4.97,  8.18, 11.67, 15.62, 17.20, 15.81, 11.48,  6.65,  2.28,  0.60,  0.09,  0.00
2014 27   0.00,  0.00,  0.00,  0.05,  0.19,  0.33,  0.98,  1.72,  2.60,  5.11,  8.83, 11.62, 15.25, 17.71, 16.09, 10.65,  7.02,  1.44,  0.37,  0.05,  0.00
2014 28   0.00,  0.00,  0.00,  0.14,  0.14,  0.88,  0.98,  2.19,  2.65,  4.93,  7.02, 10.65, 14.74, 17.34, 15.71, 12.65,  7.72,  1.86,  0.42,  0.00,  0.00
2014 29   0.00,  0.00,  0.05,  0.09,  0.51,  0.60,  1.91,  2.14,  3.25,  3.86,  5.86,  9.48, 14.60, 15.20, 16.97, 14.23,  8.28,  2.70,  0.28,  0.00,  0.00
2014 30   0.00,  0.00,  0.05,  0.19,  0.51,  0.93,  2.23,  2.14,  2.70,  4.74,  5.95,  8.55, 13.90, 15.95, 17.85, 14.46,  7.25,  2.42,  0.19,  0.00,  0.00
